Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()				
0.555965396	-326.635498	-71.5736084	0.754053617	1.504908267				
0.555965465	-328.9771729	-67.23690796	0.754053617	1.504908267				
0.555965534	-317.7235413	-87.42498779	0.754053617	1.504908267				
0.555965604	-307.8340149	-105.3699417	0.754053617	1.504908267				
0.555965673	-306.2426147	-98.64058685	0.755588367	1.508107235				
0.555965743	-306.1062012	-84.95755005	0.755588367	1.508107235				
0.555965812	-307.1065063	-93.63095093	0.755588367	1.508107235				
0.555965881	-298.4673767	-87.64929962	0.755904441	1.511176734				
0.555965951	-299.2858582	-84.35939026	0.755904441	1.511176734				
0.55596602	-305.0376892	-70.75112915	0.755904441	1.511176734				
0.55596609	-307.2201843	-80.91993713	0.755904441	1.511176734				
0.555966159	-309.880127	-65.81626892	0.755904441	1.511176734				
0.555966228	-310.4160156	-64.88697815	0.755904441	1.511176734				
0.555966298	-304.2094727	-56.66220093	0.757424621	1.511808883				
0.555966367	-299.8087769	-64.61993408	0.757424621	1.511808883				
0.555966437	-301.3547058	-42.71213531	0.757424621	1.511808883				
0.555966506	-295.9666138	-57.2924118	0.757424621	1.511808883				
0.555966575	-294.0341797	-69.62957001	0.757424621	1.511808883				
0.555966645	-288.1004639	-51.68461227	0.757424621	1.511808883				
0.555966714	-286.8955383	-44.73094177	0.757424621	1.511808883				
0.555966784	-291.0559692	-48.09562302	0.758946034	1.514849242				
0.555966853	-291.0559692	-55.94654083	0.758946034	1.514849242				
0.555966922	-287.0319214	-58.11488724	0.759255027	1.517892068				
0.555966992	-289.4872742	-31.04791832	0.759255027	1.517892068				
0.555967061	-292.5564575	-32.76763916	0.759255027	1.517892068				
0.555967131	-288.2368774	-36.88002396	0.759255027	1.517892068				
0.5559672	-293.511322	-35.4593811	0.759255027	1.517892068				
0.555967269	-291.7380066	-38.74929047	0.759255027	1.517892068				
0.555967339	-290.0556641	-39.12314606	0.759255027	1.517892068				
0.555967408	-283.0079041	-37.10433578	0.760965417	1.518510053				
0.555967478	-276.3240051	-30.00112915	0.760965417	1.518510053				
0.555967547	-278.7565613	-28.35617065	0.76131247	1.521930834				
0.555967616	-273.8459167	-12.65432644	0.76131247	1.521930834				
0.555967686	-277.8244324	-31.3469944	0.76131247	1.521930834				
0.555967755	-276.4376526	-30.00112534	0.76131247	1.521930834				
0.555967825	-276.1193542	-25.73919678	0.76131247	1.521930834				
0.555967894	-271.4815063	-22.59883118	0.76131247	1.521930834				
0.555967963	-273.0729675	-13.6263504	0.76131247	1.521930834				
0.555968033	-274.8462219	-22.15020943	0.762780055	1.52262494				
0.555968102	-269.5718384	-18.56121635	0.763115762	1.52556011				
0.555968172	-269.4581604	-22.67360115	0.763115762	1.52556011				
0.555968241	-263.5016785	-21.25296021	0.763115762	1.52556011				
0.55596831	-264.1837769	-20.13139915	0.763115762	1.52556011				
0.55596838	-263.160675	-26.86075783	0.763115762	1.52556011				
0.555968449	-261.7966003	-15.64515877	0.763115762	1.52556011				
0.555968519	-257.0223694	-17.88828087	0.763115762	1.52556011				
0.555968588	-264.7975769	-29.10387611	0.764558016	1.526231525				
0.555968657	-266.025238	-19.90708733	0.764558016	1.526231525				
0.555968727	-255.0899353	-11.83185387	0.76466295	1.529116031				
0.555968796	-258.1590881	-5.551121235	0.76466295	1.529116031				
0.555968866	-256.3403625	-10.0373621	0.76466295	1.529116031				
0.555968935	-251.9071198	-6.672678471	0.76466295	1.529116031				
0.555969004	-248.8379364	-7.794239521	0.76466295	1.529116031				
0.555969074	-254.9762573	-14.52359772	0.76466295	1.529116031				
0.555969143	-252.9301758	-14.52359772	0.76466295	1.529116031				
0.555969213	-249.519989	-31.79562378	0.760608223	1.529325901				
0.555969282	-248.8379517	-1.812591195	0.760608223	1.529325901				
0.555969351	-251.9298553	-12.28048038	0.759447207	1.521216445				
0.555969421	-246.1098022	-27.98231888	0.759447207	1.521216445				
0.55596949	-247.4738617	-19.0098381	0.759447207	1.521216445				
0.55596956	-246.7918396	-15.64515877	0.759447207	1.521216445				
0.555969629	-243.7226868	-6.672682762	0.759447207	1.521216445				
0.555969698	-244.4047089	-1.064880967	0.759447207	1.521216445				
0.555969768	-238.9484253	-3.308003187	0.759447207	1.521216445				
0.555969837	-243.0633698	4.617683411	0.756203939	1.518894415				
0.555969907	-238.6073914	3.645664215	0.755276652	1.512407878				
0.555969976	-241.5628967	19.34751129	0.755276652	1.512407878				
0.555970045	-239.9714966	69.59337616	0.755276652	1.512407878				
0.555970115	-232.128067	684.2080688	0.755276652	1.512407878				
0.555970184	-231.1050262	-269.1176758	0.755276652	1.512407878				
0.555970254	-234.5151825	344.3755188	0.755276652	1.512407878				
0.555970323	-236.5612793	183.9924774	0.755276652	1.512407878				
0.555970392	-243.1770782	203.2832794	0.751520248	1.510553304				
0.555970462	-267.6166382	93.37045288	0.751520248	1.510553304				
0.555970531	-304.0828552	486.3650208	0.751237162	1.503040496				
0.555970601	-334.7744446	133.5222626	0.751237162	1.503040496				
0.55597067	-352.8483887	293.9053345	0.751237162	1.503040496				
0.555970739	-377.0606689	260.2585449	0.751237162	1.503040496				
0.555970809	-390.360321	263.62323	0.751237162	1.503040496				
0.555970878	-382.5169373	323.0658875	0.751237162	1.503040496				
0.555970948	-378.4246826	278.2035217	0.751237162	1.503040496				
0.555971017	-372.2181702	250.388855	0.7535907	1.502474324				
0.555971086	-351.4842834	252.0337677	0.7535907	1.502474324				
0.555971156	-327.9541016	31.46035004	0.754135085	1.5071814				
0.555971225	-317.0415039	-21.25295639	0.754135085	1.5071814				
0.555971295	-313.6313171	-77.33094788	0.754135085	1.5071814				
0.555971364	-323.8618774	-88.54654694	0.754135085	1.5071814				
0.555971433	-331.7052917	-81.81719208	0.754135085	1.5071814				
0.555971503	-331.3642578	-69.48002625	0.754135085	1.5071814				
0.555971572	-338.1846313	-70.60158539	0.754135085	1.5071814				
0.555971642	-340.8672791	-72.17176819	0.755539253	1.508270169				
0.555971734	-348.1195679	-80.17223358	0.7560925	1.511078505				
0.55597178	-347.129364	-68.64093781	0.7560925	1.511078505				
0.55597185	-340.9127808	-68.3584671	0.7560925	1.511078505				
0.555971919	-335.5701599	-78.07865143	0.7560925	1.511078505				
0.555971989	-327.9919739	-81.0694809	0.7560925	1.511078505				
0.555972058	-316.7762756	-81.0694809	0.7560925	1.511078505				
0.555972127	-312.2293701	-84.06031036	0.7560925	1.511078505				
0.555972197	-312.2672729	-81.81718445	0.757784625	1.512185001				
0.555972266	-308.0613708	-81.44333649	0.757784625	1.512185001				
0.555972336	-305.105896	-59.38599014	0.757784625	1.512185001				
0.555972405	-307.1520081	-75.08782959	0.757784625	1.512185001				
0.555972474	-316.7005005	-71.72315216	0.757784625	1.512185001				
0.555972544	-319.4286499	-62.75067139	0.757784625	1.512185001				
0.555972613	-322.8388062	-63.87223053	0.757784625	1.512185001				
0.555972683	-318.8981934	-73.09394073	0.759220234	1.51556925				
0.555972752	-313.7450256	-65.1184082	0.759220234	1.51556925				
0.555972821	-313.1387634	-53.15510178	0.759876463	1.518440468				
0.555972891	-309.1980896	-47.17345047	0.759876463	1.518440468				
0.55597296	-303.7418213	-55.14898682	0.759876463	1.518440468				
0.55597303	-302.832428	-52.15816116	0.759876463	1.518440468				
0.555973099	-300.4074402	-39.19791412	0.759876463	1.518440468				
0.555973169	-294.9511719	-31.22237968	0.759876463	1.518440468				
0.555973238	-297.2624817	-23.49607849	0.761149006	1.519752925				
0.555973307	-298.790741	-31.55469322	0.761149006	1.519752925				
0.555973377	-295.2744751	-19.39199829	0.761149006	1.519752925				
0.555973446	-295.4563293	-18.59445	0.761149006	1.519752925				
0.555973516	-295.2391357	-29.92635345	0.761149006	1.519752925				
0.555973585	-297.6792908	-31.22237968	0.761149006	1.519752925				
0.555973654	-295.9211426	-28.43094063	0.761149006	1.519752925				
0.555973724	-295.4437256	-30.30020523	0.762686156	1.522298011				
0.555973793	-295.3300476	-25.36534691	0.762686156	1.522298011				
0.555973863	-287.2921143	-22.51575089	0.763158154	1.525372311				
0.555973932	-285.453125	-11.28353691	0.763158154	1.525372311				
0.555974001	-284.0760803	-22.7626133	0.763158154	1.525372311				
0.555974071	-284.9046326	-10.9987011	0.763158154	1.525372311				
0.55597414	-280.7041931	-13.27741909	0.763158154	1.525372311				
0.55597421	-277.6728821	-20.25601768	0.763158154	1.525372311				
0.555974279	-281.6135559	-16.26824188	0.763158154	1.525372311				
0.555974348	-280.3404236	-18.46152115	0.76447183	1.526316309				
0.555974418	-282.5305176	-3.906167269	0.76447183	1.526316309				
0.555974487	-283.0281372	-23.51268959	0.76480639	1.528943661				
0.55597458	-280.5526123	-31.3469944	0.76480639	1.528943661				
0.555974626	-280.0979004	-32.84241104	0.76480639	1.528943661				
0.555974695	-274.7553101	-20.13139915	0.76480639	1.528943661				
0.555974765	-276.8013916	-5.551125526	0.76480639	1.528943661				
0.555974834	-270.322052	-30.22543335	0.76480639	1.528943661				
0.555974927	-264.8657837	-5.55111742	0.766237258	1.52961278				
0.555974973	-268.8822021	-8.359170914	0.766237258	1.52961278				
0.555975042	-270.6630859	-6.298827648	0.766583009	1.532474517				
0.555975112	-269.2990112	-7.794239521	0.766583009	1.532474517				
0.555975181	-264.6384277	-9.289655685	0.766583009	1.532474517				
0.555975251	-260.3946533	-14.27436161	0.766583009	1.532474517				
0.55597532	-260.6977539	-20.25601387	0.766583009	1.532474517				
0.555975389	-263.7290344	-27.2346096	0.766583009	1.532474517				
0.555975459	-262.8196716	-28.23155212	0.766583009	1.532474517				
0.555975528	-264.1837463	-35.83323669	0.767860858	1.533166018				
0.555975598	-257.6665344	-30.22543716	0.767860858	1.533166018				
0.555975667	-262.4104614	-20.58002663	0.76767166	1.535721717				
0.555975736	-261.3873901	-4.504331112	0.76767166	1.535721717				
0.555975806	-259.0684814	-13.40204144	0.76767166	1.535721717				
0.555975875	-257.9696655	-9.289655685	0.76767166	1.535721717				
0.555975945	-259.0684814	-13.40203667	0.76767166	1.535721717				
0.555976014	-250.3914795	0.679759622	0.76767166	1.535721717				
0.555976083	-249.1789856	18.62472153	0.76767166	1.535721717				
0.555976153	-249.9671021	-9.090262413	0.763466482	1.535343321				
0.555976222	-246.7337189	-5.102495194	0.763466482	1.535343321				
0.555976292	-246.7539673	-7.29577446	0.762557127	1.526932963				
0.555976361	-244.0258026	-1.31411767	0.762557127	1.526932963				
0.55597643	-246.8549957	-17.26519012	0.762557127	1.526932963				
0.5559765	-249.1789856	-21.25295639	0.762557127	1.526932963				
0.555976569	-246.753952	-9.289655685	0.762557127	1.526932963				
0.555976639	-244.0258026	8.655293465	0.762557127	1.526932963				
0.555976731	-242.0176086	6.786030293	0.759446148	1.525114254				
0.555976777	-243.7226868	11.27227497	0.759446148	1.525114254				
0.555976847	-242.6996307	10.15071392	0.758549824	1.518892297				
0.555976916	-238.9484406	23.60942268	0.758549824	1.518892297				
0.555976986	-242.6996307	40.43283081	0.758549824	1.518892297				
0.555977055	-235.538269	1757.540771	0.758549824	1.518892297				
0.555977124	-233.151123	1341.442139	0.758549824	1.518892297				
0.555977194	-237.3569946	115.328125	0.758549824	1.518892297				
0.555977263	-241.9039154	100.3739548	0.758549824	1.518892297				
0.555977333	-246.753952	210.0376434	0.755334645	1.517099648				
0.555977402	-264.3353271	70.46569824	0.755334645	1.517099648				
0.555977471	-296.4667664	144.2394257	0.755088791	1.51066929				
0.555977541	-327.0825806	651.6829224	0.755088791	1.51066929				
0.55597761	-345.5733337	569.9336548	0.755088791	1.51066929				
0.55597768	-366.7922363	195.0834656	0.755088791	1.51066929				
0.555977749	-373.1578674	198.0743256	0.755088791	1.51066929				
0.555977818	-369.2172546	271.4741516	0.755088791	1.51066929				
0.555977888	-357.3953247	275.8357849	0.755088791	1.51066929				
0.555977957	-353.530426	241.1920319	0.75722694	1.510177581				
0.555978027	-345.3460083	214.2745972	0.75722694	1.510177581				
0.555978096	-318.7466125	80.80897522	0.757658139	1.51445388				
0.555978165	-305.9016113	-27.60846519	0.757658139	1.51445388				
0.555978235	-307.6066589	-61.25525665	0.757658139	1.51445388				
0.555978304	-320.1106873	-93.03278351	0.757658139	1.51445388				
0.555978374	-325.9079895	-86.30342865	0.757658139	1.51445388				
0.555978443	-328.5982361	-74.09088898	0.757658139	1.51445388				
0.555978512	-333.4103699	-77.33094788	0.757658139	1.51445388				
0.555978582	-336.9241028	-123.4727478	0.758996199	1.515316278				
0.555978674	-332.0462952	-110.9777374	0.759457855	1.517992398				
0.555978721	-333.4482727	-85.05725098	0.759457855	1.517992398				
0.55597879	-327.0825806	-72.09700012	0.759457855	1.517992398				
0.555978859	-324.9606934	-70.1031189	0.759457855	1.517992398				
0.555978929	-318.5950317	-77.08171082	0.759457855	1.517992398				
0.555978998	-309.5012207	-82.06642151	0.759457855	1.517992398				
0.555979068	-306.1668396	-72.09700012	0.759457855	1.517992398				
0.555979137	-299.801178	-94.02972412	0.760841485	1.518915709				
0.555979206	-299.1949463	-89.04501343	0.760841485	1.518915709				
0.555979276	-298.9675903	-79.57406616	0.760841485	1.518915709				
0.555979345	-303.5144653	-94.52819824	0.760841485	1.518915709				
0.555979415	-309.9938049	-70.97544098	0.760841485	1.518915709				
0.555979484	-318.4055786	-64.99378967	0.760841485	1.518915709				
0.555979553	-311.9262695	-70.60158539	0.760841485	1.518915709				
0.555979623	-307.3793335	-65.1184082	0.762137445	1.52168297				
0.555979715	-304.0828552	-67.23690796	0.762137445	1.52168297				
0.555979762	-296.709259	-64.52024078	0.7626351	1.52427489				
0.555979831	-292.3644409	-53.55387878	0.7626351	1.52427489				
0.5559799	-293.1323853	-48.1703949	0.7626351	1.52427489				
0.55597997	-294.0417786	-31.22237587	0.7626351	1.52427489				
0.555980039	-292.526123	-41.19179535	0.7626351	1.52427489				
0.555980109	-286.349884	-58.264431	0.7626351	1.52427489				
0.555980178	-286.690918	-52.65663147	0.763785454	1.525270201				
0.555980271	-291.8062134	-54.89974976	0.763785454	1.525270201				
0.55598034	-295.2163696	-56.02131271	0.763785454	1.525270201				
0.555980386	-294.8753662	-39.19791412	0.763785454	1.525270201				
0.555980456	-287.3729553	-33.21626282	0.763785454	1.525270201				
0.555980525	-292.2608948	-23.49607468	0.763785454	1.525270201				
0.555980594	-284.0764465	-33.59011078	0.763785454	1.525270201				
0.555980687	-284.9858398	-39.19791412	0.765257982	1.527570907				
0.555980733	-291.0104675	-43.18568039	0.765257982	1.527570907				
0.555980803	-285.2510681	-54.1520462	0.765663746	1.530515963				
0.555980872	-282.8260498	-34.21320343	0.765663746	1.530515963				
0.555980941	-278.1654968	-33.59011841	0.765663746	1.530515963				
0.555981011	-276.1572571	-34.21320343	0.765663746	1.530515963				
0.55598108	-278.5822754	-39.19791412	0.765663746	1.530515963				
0.55598115	-275.2478943	-26.23766708	0.765663746	1.530515963				
0.555981219	-273.1259766	-34.21320343	0.765663746	1.530515963				
0.555981288	-269.6905212	-33.74796677	0.767023247	1.531327491				
0.555981381	-273.2548523	-31.79561996	0.767322012	1.534046494				
0.555981427	-277.6526794	-36.27355194	0.767322012	1.534046494				
0.555981497	-272.3378601	-31.22237587	0.767322012	1.534046494				
0.555981566	-269.5718384	-25.14103317	0.767322012	1.534046494				
0.555981635	-274.9371643	-4.878190517	0.767322012	1.534046494				
0.555981705	-267.8894653	-18.26213264	0.767322012	1.534046494				
0.555981774	-262.2285767	-19.6827774	0.767322012	1.534046494				
0.555981844	-265.0223999	-26.50352097	0.767322012	1.534046494				
0.555981913	-262.0239563	-22.00066757	0.768798545	1.534644024				
0.555981982	-258.5683289	-8.616716385	0.768939496	1.53759709				
0.555982052	-259.0407104	-11.68231201	0.768939496	1.53759709				
0.555982121	-255.9286041	-14.80606747	0.768939496	1.53759709				
0.555982191	-253.6248322	-20.58833122	0.768939496	1.53759709				
0.55598226	-253.2711945	-19.0098381	0.768939496	1.53759709				
0.555982329	-252.9301605	-4.429564476	0.768939496	1.53759709				
0.555982399	-253.8067017	-7.162850857	0.768939496	1.53759709				
0.555982491	-256.3403625	-17.88827324	0.768939496	1.53759709				
0.555982538	-257.7069397	-14.00851059	0.764958387	1.537878991				
0.55598263	-253.8168182	-7.569926739	0.763780071	1.529916774				
0.555982676	-249.5629272	-11.74877739	0.763780071	1.529916774				
0.555982746	-249.1789856	-3.308003187	0.763780071	1.529916774				
0.555982815	-249.1562347	1.776409388	0.763780071	1.529916774				
0.555982885	-242.9143219	-4.969567776	0.763780071	1.529916774				
0.555982954	-243.2030334	-8.719971657	0.763780071	1.529916774				
