Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()
0.6675821472	-412.0249938965	19.2552547455	0.1290179224	0.7649000036
0.6675822166	-406.7960205078	-1.3066738844	0.1290179224	0.7649000036
0.6675822860	-406.7733459473	-2.2786929607	0.1290179224	0.7649000036
0.6675823554	-405.4092407227	11.1800241470	0.1300076938	0.7741075345
0.6675824248	-405.4092102051	-4.5218153000	0.1300076938	0.7741075345
0.6675824942	-397.5658264160	21.2740612030	0.1300076938	0.7741075345
0.6675825636	-392.4505310059	1.0859822035	0.1300076938	0.7741075345
0.6675826330	-391.4274902344	3.3291044235	0.1300076938	0.7741075345
0.6675827024	-396.4291076660	-0.7832808495	0.1300076938	0.7741075345
0.6675827718	-396.3381652832	-3.5497961044	0.1318166211	0.7800461625
0.6675828412	-392.9052429199	11.5538749695	0.1318166211	0.7800461625
0.6675829106	-392.3369140625	-3.6494867802	0.1326421578	0.7908997268
0.6675829800	-393.2689819336	0.4130472243	0.1326421578	0.7908997268
0.6675830494	-384.6071472168	2.2075474262	0.1326421578	0.7908997268
0.6675831188	-385.9712219238	2.2075433731	0.1326421578	0.7908997268
0.6675831882	-388.6993408203	-9.0080518723	0.1326421578	0.7908997268
0.6675832577	-385.5165100098	24.2648887634	0.1326421578	0.7908997268
0.6675833270	-387.6763305664	-10.1296167374	0.1326421578	0.7908997268
0.6675833964	-386.9715576172	1.9084593058	0.1347203324	0.7958529468
0.6675834658	-381.8789978027	-0.0355747789	0.1347203324	0.7958529468
0.6675835352	-386.3804016113	-2.5030059814	0.1357114015	0.8083219943
0.6675836046	-377.5139465332	-5.8676853180	0.1357114015	0.8083219943
0.6675836740	-379.1508483887	23.5171794891	0.1357114015	0.8083219943
0.6675837434	-379.4918823242	11.1800241470	0.1357114015	0.8083219943
0.6675838128	-370.6254272461	15.6662607193	0.1357114015	0.8083219943
0.6675838823	-371.7621459961	16.4139690399	0.1357114015	0.8083219943
0.6675839517	-373.3308410645	8.3387374878	0.1375785359	0.8142684093
0.6675840211	-367.3061828613	-2.8768570423	0.1375785359	0.8142684093
0.6675840905	-370.9664306641	-10.1296129227	0.1375785359	0.8142684093
0.6675841599	-370.6254272461	-1.1571317911	0.1375785359	0.8142684093
0.6675842293	-367.5562438965	-1.1571359634	0.1375785359	0.8142684093
0.6675842987	-368.9203491211	-10.1296129227	0.1375785359	0.8142684093
0.6675843681	-361.0769042969	-9.0080556870	0.1395393353	0.8254712156
0.6675844375	-360.7359008789	-4.5218153000	0.1395393353	0.8254712156
0.6675845069	-357.3257446289	-4.5218153000	0.1395393353	0.8254712156
0.6675845763	-352.4832458496	-11.4754867554	0.1402258352	0.8372360121
0.6675846457	-360.7359008789	8.9369020462	0.1402258352	0.8372360121
0.6675847151	-356.9847106934	8.9369039536	0.1402258352	0.8372360121
0.6675847845	-352.5514831543	-3.4002540112	0.1402258352	0.8372360121
0.6675848539	-351.1873779297	6.6937837601	0.1402258352	0.8372360121
0.6675849233	-349.8233337402	-5.6433720589	0.1402258352	0.8372360121
0.6675849927	-352.9152221680	6.7685546875	0.1390537826	0.8413550113
0.6675850621	-349.0276489258	5.1983675957	0.1390537826	0.8413550113
0.6675851315	-347.0951843262	7.8153448105	0.1390537826	0.8413550113
0.6675852009	-348.6183776855	-2.0543799400	0.1370960667	0.8343226956
0.6675852703	-347.7772216797	-9.0080518723	0.1370960667	0.8343226956
0.6675853397	-343.6849975586	12.3015832901	0.1370960667	0.8343226956
0.6675854091	-342.3209533691	11.1800241470	0.1370960667	0.8343226956
0.6675854785	-341.9799194336	19.0309410095	0.1370960667	0.8343226956
0.6675855479	-341.2979125977	11.1800241470	0.1370960667	0.8343226956
0.6675856173	-342.4800720215	0.1887341589	0.1327597691	0.8225764001
0.6675856867	-340.5021667480	2.2075433731	0.1327597691	0.8225764001
0.6675857561	-338.6379699707	15.8905735016	0.1309893429	0.7965586148
0.6675858255	-338.9789733887	3.5534133911	0.1309893429	0.7965586148
0.6675858949	-339.9338378906	-4.5218110085	0.1309893429	0.7965586148
0.6675859643	-337.5466918945	-3.4002540112	0.1309893429	0.7965586148
0.6675860337	-336.1826171875	1.0859863758	0.1309893429	0.7965586148
0.6675861031	-334.8185424805	-2.2786929607	0.1309893429	0.7965586148
0.6675861725	-342.6619262695	-3.4002540112	0.1272168794	0.7859360571
0.6675862419	-356.9846801758	7.8153429031	0.1272168794	0.7859360571
0.6675863113	-382.6747131348	7.4414896965	0.1272168794	0.7859360571
0.6675863807	-397.9523315430	-5.0452122688	0.1267010241	0.7633012764
0.6675864501	-405.1819152832	2.5813944340	0.1267010241	0.7633012764
0.6675865195	-410.1835021973	-12.3727350235	0.1267010241	0.7633012764
0.6675865889	-412.5705871582	3.3291087151	0.1267010241	0.7633012764
0.6675866583	-403.0220947266	3.3291044235	0.1267010241	0.7633012764
0.6675867277	-408.4783935547	-9.0080518723	0.1267010241	0.7633012764
0.6675867971	-405.7048034668	6.4694747925	0.1286864146	0.7602061449
0.6675868665	-407.7963256836	-0.0355747789	0.1286864146	0.7602061449
0.6675869359	-398.0204772949	-3.4002499580	0.1286864146	0.7602061449
0.6675870053	-394.8376770020	12.3015813828	0.1295814327	0.7721184878
0.6675870747	-395.1786804199	2.2075433731	0.1295814327	0.7721184878
0.6675871441	-393.4736328125	-6.7649374008	0.1295814327	0.7721184878
0.6675872135	-399.6119079590	4.4506654739	0.1295814327	0.7721184878
0.6675872829	-390.7454833984	12.3015832901	0.1295814327	0.7721184878
0.6675873523	-390.4044494629	2.2075433731	0.1295814327	0.7721184878
0.6675874217	-391.2229309082	16.1896553040	0.1313998501	0.7774885961
0.6675874911	-387.3352966309	4.4506616592	0.1313998501	0.7774885961
0.6675875605	-386.9260864258	7.5910358429	0.1321830036	0.7883991004
0.6675876299	-384.5389099121	16.9373645782	0.1321830036	0.7883991004
0.6675876993	-382.2200012207	3.3291044235	0.1321830036	0.7883991004
0.6675877687	-379.4918518066	-0.0355747789	0.1321830036	0.7883991004
0.6675878381	-381.1969604492	-2.2786929607	0.1321830036	0.7883991004
0.6675879075	-377.4457397461	-0.0355706774	0.1321830036	0.7883991004
0.6675879769	-374.3766174316	-7.8864946365	0.1340587431	0.7930980217
0.6675880463	-377.1047058105	-20.5975055695	0.1340587431	0.7930980217
0.6675881157	-376.0817260742	5.1983718872	0.1340587431	0.7930980217
0.6675881851	-376.7637634277	16.7878208160	0.1347615504	0.8043524583
0.6675882545	-377.7867736816	8.9369058609	0.1347615504	0.8043524583
0.6675883239	-372.9443359375	8.8621349335	0.1347615504	0.8043524583
0.6675883933	-369.3977661133	7.9648828506	0.1347615504	0.8043524583
0.6675884627	-366.5559387207	3.1795625687	0.1347615504	0.8043524583
0.6675885321	-370.9891662598	-1.6805330515	0.1347615504	0.8043524583
0.6675886015	-369.3977661133	-5.8676891327	0.1367573016	0.8085693024
0.6675886709	-364.6689758301	-10.7277803421	0.1367573016	0.8085693024
0.6675887403	-365.8966369629	-3.0263988972	0.1367573016	0.8085693024
0.6675888097	-365.1691284180	-5.6433763504	0.1367573016	0.8085693024
0.6675888792	-367.2152404785	-7.8864946365	0.1367573016	0.8085693024
0.6675889486	-363.1230163574	5.5722227097	0.1367573016	0.8085693024
0.6675890180	-358.0759582520	13.4231443405	0.1373750590	0.8205438098
0.6675890874	-357.2802429199	-6.7649331093	0.1373750590	0.8205438098
0.6675891568	-358.6897888184	-0.0355747789	0.1373750590	0.8205438098
0.6675892261	-354.5293884277	9.8341503143	0.1359156376	0.8242503541
0.6675892956	-358.4851684570	20.1525001526	0.1359156376	0.8242503541
0.6675893650	-350.1643371582	1.0859822035	0.1359156376	0.8242503541
0.6675894344	-349.1412658691	-1.1571359634	0.1359156376	0.8242503541
0.6675895038	-348.8002929688	5.5722227097	0.1359156376	0.8242503541
0.6675895732	-344.3670349121	-15.7374143600	0.1359156376	0.8242503541
0.6675896426	-346.2767639160	-0.4842008650	0.1310435210	0.8154938255
0.6675897120	-342.1845397949	-12.4475021362	0.1310435210	0.8154938255
0.6675897814	-345.7311096191	-10.1296129227	0.1310435210	0.8154938255
0.6675898508	-342.0936279297	7.5910320282	0.1293847681	0.7862611261
0.6675899202	-340.7295227051	-1.1571359634	0.1293847681	0.7862611261
0.6675899896	-341.9799194336	-3.4002540112	0.1293847681	0.7862611261
0.6675900590	-339.9338378906	8.9369020462	0.1293847681	0.7862611261
0.6675901284	-336.8646545410	8.9369020462	0.1293847681	0.7862611261
0.6675901978	-339.2517700195	-4.5218110085	0.1293847681	0.7862611261
0.6675902672	-336.2053527832	-0.4094298482	0.1249550539	0.7763086088
0.6675903366	-334.7048645020	-3.7741091251	0.1249550539	0.7763086088
0.6675904060	-332.9088134766	22.8442459106	0.1233964924	0.7497303232
0.6675904754	-334.2729187012	-2.5777769089	0.1233964924	0.7497303232
0.6675905448	-346.4131469727	6.6937837601	0.1233964924	0.7497303232
0.6675906142	-369.2613525391	6.6937837601	0.1233964924	0.7497303232
0.6675906836	-384.6071472168	-0.0355747789	0.1233964924	0.7497303232
0.6675907530	-393.1325988770	-6.7649331093	0.1233964924	0.7497303232
0.6675908224	-405.0681762695	-3.4002580643	0.1233964924	0.7497303232
0.6675908918	-410.9110107422	3.9272644520	0.1223292961	0.7403789547
0.6675909612	-411.2065429688	3.3291044235	0.1223292961	0.7403789547
0.6675910306	-405.1819152832	2.7309362888	0.1231361264	0.7339757768
0.6675911000	-403.4768066406	10.8061714172	0.1231361264	0.7339757768
0.6675911694	-403.7041625977	-2.2786970139	0.1231361264	0.7339757768
0.6675912388	-398.9299011230	3.3291044235	0.1231361264	0.7339757768
0.6675913082	-398.5888671875	8.9369020462	0.1231361264	0.7339757768
0.6675913776	-398.2478637695	2.2075433731	0.1231361264	0.7339757768
0.6675914470	-398.1796875000	-10.8025474548	0.1249442949	0.7388167584
0.6675915164	-396.0198669434	-9.6809864044	0.1249442949	0.7388167584
0.6675915858	-387.4868774414	-5.6433763504	0.1255262876	0.7496657694
0.6675916552	-392.1095581055	6.0208487511	0.1255262876	0.7496657694
0.6675917246	-389.0403747559	-9.0080518723	0.1255262876	0.7496657694
0.6675917940	-392.4505310059	-5.6433763504	0.1255262876	0.7496657694
0.6675918634	-385.9711914063	5.5722227097	0.1255262876	0.7496657694
0.6675919328	-383.9250793457	8.9369039536	0.1255262876	0.7496657694
0.6675920253	-388.0173034668	6.6937794685	0.1255262876	0.7496657694
0.6675920716	-383.8493041992	22.4703922272	0.1274088723	0.7531577258
0.6675921410	-380.5149230957	15.1594839096	0.1274088723	0.7531577258
0.6675922104	-378.1277770996	1.0859863758	0.1274088723	0.7531577258
0.6675922798	-378.1278076172	-4.5218153000	0.1274088723	0.7531577258
0.6675923492	-382.2200317383	-3.4002540112	0.1274088723	0.7531577258
0.6675924186	-377.7867736816	-14.6158533096	0.1274088723	0.7531577258
0.6675924880	-374.7176208496	-3.4002540112	0.1291761384	0.7644532338
0.6675925574	-373.8461303711	3.3291044235	0.1291761384	0.7644532338
0.6675926268	-374.4523925781	6.3199286461	0.1291761384	0.7644532338
0.6675926962	-377.1805419922	1.3352189064	0.1302520371	0.7750568306
0.6675927656	-371.1179809570	20.2771186829	0.1302520371	0.7750568306
0.6675928350	-363.8050842285	5.5722227097	0.1302520371	0.7750568306
0.6675929044	-368.0867309570	17.2862949371	0.1302520371	0.7750568306
0.6675929738	-368.6929931641	8.3138179779	0.1302520371	0.7750568306
0.6675930664	-369.9433898926	5.5722227097	0.1302520371	0.7750568306
0.6675931126	-367.5562438965	13.4231424332	0.1318963236	0.7815122226
0.6675932052	-367.2152404785	-9.0080556870	0.1318963236	0.7815122226
0.6675932514	-366.8742065430	-1.6556051970	0.1318963236	0.7815122226
0.6675933208	-363.2367248535	11.3046407700	0.1323689038	0.7913779417
0.6675933902	-358.6897888184	9.3107566833	0.1323689038	0.7913779417
0.6675934596	-358.7908325195	6.6522417068	0.1323689038	0.7913779417
0.6675935290	-352.8924865723	10.0584630966	0.1323689038	0.7913779417
0.6675935984	-355.6585388184	-6.6403107643	0.1323689038	0.7913779417
0.6675936678	-355.0522766113	-1.6556051970	0.1323689038	0.7913779417
0.6675937372	-348.8002929688	-5.6433720589	0.1283495720	0.7942134229
0.6675938298	-353.2335205078	7.8153448105	0.1283495720	0.7942134229
0.6675938760	-350.8085021973	19.2801742554	0.1263569140	0.7700974319
0.6675939454	-345.6553039551	8.3138141632	0.1263569140	0.7700974319
0.6675940148	-346.1605224609	-4.3141126633	0.1263569140	0.7700974319
0.6675940842	-348.5855712891	-0.3263495862	0.1263569140	0.7700974319
0.6675941536	-348.0803527832	2.3321616650	0.1263569140	0.7700974319
0.6675942230	-341.7146606445	3.3291044235	0.1263569140	0.7700974319
0.6675942924	-340.9568786621	2.2075433731	0.1263569140	0.7700974319
0.6675943619	-341.7146911621	1.3352189064	0.1219423860	0.7581414842
0.6675944312	-340.9568481445	5.5722227097	0.1219423860	0.7581414842
0.6675945007	-338.2287292480	-5.6433763504	0.1201507927	0.7316543157
0.6675945700	-340.2748107910	-7.8864946365	0.1201507927	0.7316543157
0.6675946394	-336.2583923340	5.3229899406	0.1201507927	0.7316543157
0.6675947088	-337.5466918945	10.0584630966	0.1201507927	0.7316543157
0.6675947782	-336.2583923340	5.3229899406	0.1201507927	0.7316543157
0.6675948476	-350.5054016113	10.3076972961	0.1201507927	0.7316543157
0.6675949171	-363.8429565430	8.3138141632	0.1166365049	0.7209047562
0.6675949865	-379.6055603027	-3.6494948864	0.1166365049	0.7209047562
0.6675950559	-394.8377075195	-5.6433720589	0.1166365049	0.7209047562
0.6675951253	-402.3400573730	15.6662607193	0.1167864587	0.6998190296
0.6675951947	-407.1142883301	11.9277286530	0.1167864587	0.6998190296
0.6675952641	-407.4932250977	-5.9756894112	0.1167864587	0.6998190296
0.6675953335	-406.8869628906	-3.6494908333	0.1167864587	0.6998190296
0.6675954029	-405.6744689941	-7.6372575760	0.1167864587	0.6998190296
0.6675954723	-402.6431884766	-13.6189098358	0.1167864587	0.6998190296
0.6675955417	-403.3631286621	-1.1571317911	0.1186736527	0.7007187524
0.6675956342	-400.6349487305	-7.8864903450	0.1186736527	0.7007187524
0.6675957036	-399.9529418945	-5.6433763504	0.1186736527	0.7007187524
0.6675957499	-401.3170166016	15.6662607193	0.1186736527	0.7007187524
0.6675958193	-398.7025451660	1.3352189064	0.1186736527	0.7007187524
0.6675958887	-394.1556396484	-2.2786970139	0.1186736527	0.7007187524
0.6675959581	-397.7931213379	-14.6158485413	0.1205533681	0.7120419165
0.6675960275	-394.1556396484	-7.6372575760	0.1205533681	0.7120419165
0.6675960969	-393.1325988770	1.0859822035	0.1205533681	0.7120419165
0.6675961663	-387.1837463379	-4.6464376450	0.1215108956	0.7233202084
0.6675962588	-387.8354492188	11.9277257919	0.1215108956	0.7233202084
0.6675963051	-390.6191406250	-1.9879181385	0.1215108956	0.7233202084
0.6675963745	-391.0839538574	-2.2537691593	0.1215108956	0.7233202084
0.6675964439	-384.6172485352	-5.5769104958	0.1215108956	0.7233202084
0.6675965133	-381.6263732910	-1.3232964277	0.1215108956	0.7233202084
